shirt_number,name,current_team,current_market_value,country,from_date,to_date,old_team,new_team,market_value,transfer_fee,current_league
12,Danny Ward,Leicester City,€8.00m ,Wales,"Mar 11, 2011","Apr 11, 2011",Tamworth,Wrexham,,,Premier League
12,Danny Ward,Leicester City,€8.00m ,Wales,"Jul 1, 2010","Mar 11, 2011",Wrexham,Tamworth,,,Premier League
12,Danny Ward,Leicester City,€8.00m ,Wales,,"Jul 1, 2010",Wrexham U18,Wrexham,,,Premier League
21,Adam Davies,Sheffield United,€500k ,Wales,"Jan 25, 2022",,Sheff Utd,,,,Championship
21,Adam Davies,Sheffield United,€500k ,Wales,"Jul 1, 2019","Jan 25, 2022",Stoke City,Sheff Utd,700000.0,300000.0,Championship
21,Adam Davies,Sheffield United,€500k ,Wales,"Jul 1, 2014","Jul 1, 2019",Barnsley FC,Stoke City,500000.0,0.0,Championship
21,Adam Davies,Sheffield United,€500k ,Wales,"Oct 24, 2012","Jul 1, 2014",Sheff Wed,Barnsley FC,,0.0,Championship
21,Adam Davies,Sheffield United,€500k ,Wales,"May 1, 2012","Oct 24, 2012",Without Club,Sheff Wed,,,Championship
21,Adam Davies,Sheffield United,€500k ,Wales,"Jul 1, 2010","May 1, 2012",Everton Res.,Without Club,,,Championship
21,Adam Davies,Sheffield United,€500k ,Wales,,"Jul 1, 2010",Everton U18,Everton Res.,,,Championship
15,Ethan Ampadu,Spezia Calcio,€9.00m ,Wales,"Jun 30, 2023",,Chelsea,,,,Serie A
15,Ethan Ampadu,Spezia Calcio,€9.00m ,Wales,"Sep 1, 2022","Jun 30, 2023",Spezia Calcio,Chelsea,9000000.0,,Serie A
15,Ethan Ampadu,Spezia Calcio,€9.00m ,Wales,"Jun 30, 2022","Sep 1, 2022",Chelsea,Spezia Calcio,13000000.0,,Serie A
15,Ethan Ampadu,Spezia Calcio,€9.00m ,Wales,"Aug 31, 2021","Jun 30, 2022",Venezia,Chelsea,13000000.0,,Serie A
15,Ethan Ampadu,Spezia Calcio,€9.00m ,Wales,"May 31, 2021","Aug 31, 2021",Chelsea,Venezia,15000000.0,,Serie A
15,Ethan Ampadu,Spezia Calcio,€9.00m ,Wales,"Sep 7, 2020","May 31, 2021",Sheff Utd,Chelsea,15000000.0,,Serie A
15,Ethan Ampadu,Spezia Calcio,€9.00m ,Wales,"Jun 30, 2020","Sep 7, 2020",Chelsea,Sheff Utd,9000000.0,,Serie A
15,Ethan Ampadu,Spezia Calcio,€9.00m ,Wales,"Jul 22, 2019","Jun 30, 2020",RB Leipzig,Chelsea,9000000.0,,Serie A
15,Ethan Ampadu,Spezia Calcio,€9.00m ,Wales,"Jul 1, 2017","Jul 22, 2019",Chelsea,RB Leipzig,10000000.0,,Serie A
15,Ethan Ampadu,Spezia Calcio,€9.00m ,Wales,"Jul 1, 2016","Jul 1, 2017",Exeter City,Chelsea,,2800000.0,Serie A
15,Ethan Ampadu,Spezia Calcio,€9.00m ,Wales,,"Jul 1, 2016",Exeter U18,Exeter City,,,Serie A
5,Chris Mepham,AFC Bournemouth,€6.00m ,Wales,"Jan 22, 2019",,Bournemouth,,,,Premier League
